backgrounds/plain : pid 71864, running 240s
grid 178x63
[2026-08-28T13:10:55Z INFO  alacritree::grid_gl] grid gl: Intel | Intel(R) Arc(TM) 140T GPU (32GB) | 3.3.0 - Build 32.0.101.8517
[2026-08-28T13:10:59Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 90us  skipped 240/240  total 66us/119  frame 136us/118  upload 0us/119  backgrounds 29us/119  glyphs 31us/119  decorations -  grid 178x63
[2026-08-28T13:10:59Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 175us  skipped 240/240  total 501us/119  frame 656us/118  upload 0us/119  backgrounds 246us/119  glyphs 254us/119  decorations -  grid 178x63
[2026-08-28T13:11:00Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 158us  skipped 240/240  total 211us/119  frame 301us/118  upload 0us/119  backgrounds 17us/119  glyphs 193us/119  decorations -  grid 178x63
[2026-08-28T13:11:00Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 169us  skipped 240/240  total 338us/119  frame 449us/118  upload 0us/119  backgrounds 139us/119  glyphs 200us/119  decorations -  grid 178x63
[2026-08-28T13:11:01Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 189us  skipped 240/240  total 222us/119  frame 318us/118  upload 0us/119  backgrounds 18us/119  glyphs 204us/119  decorations -  grid 178x63
[2026-08-28T13:11:01Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 186us  skipped 240/240  total 404us/119  frame 517us/118  upload 0us/119  backgrounds 184us/119  glyphs 215us/119  decorations -  grid 178x63
[2026-08-28T13:11:02Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 221us  skipped 240/240  total 250us/119  frame 363us/118  upload 0us/119  backgrounds 22us/119  glyphs 227us/119  decorations -  grid 178x63
[2026-08-28T13:11:03Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 201us  skipped 240/240  total 489us/119  frame 625us/118  upload 0us/119  backgrounds 246us/119  glyphs 245us/119  decorations -  grid 178x63
[2026-08-28T13:11:04Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 255us  skipped 240/240  total 280us/119  frame 406us/118  upload 0us/119  backgrounds 27us/119  glyphs 253us/119  decorations -  grid 178x63
[2026-08-28T13:11:04Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 256us  skipped 240/240  total 454us/119  frame 580us/118  upload 0us/119  backgrounds 211us/119  glyphs 239us/119  decorations -  grid 178x63
[2026-08-28T13:11:05Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 249us  skipped 240/240  total 266us/119  frame 380us/118  upload 0us/119  backgrounds 23us/119  glyphs 241us/119  decorations -  grid 178x63
[2026-08-28T13:11:06Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 222us  skipped 240/240  total 472us/119  frame 603us/118  upload 0us/119  backgrounds 233us/119  glyphs 239us/119  decorations -  grid 178x63
[2026-08-28T13:11:06Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 193us  skipped 240/240  total 202us/119  frame 291us/118  upload 0us/119  backgrounds 16us/119  glyphs 186us/119  decorations -  grid 178x63
[2026-08-28T13:11:07Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 170us  skipped 240/240  total 314us/119  frame 411us/118  upload 0us/119  backgrounds 127us/119  glyphs 187us/119  decorations -  grid 178x63
[2026-08-28T13:11:07Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 214us  skipped 240/240  total 218us/119  frame 313us/118  upload 0us/119  backgrounds 17us/119  glyphs 201us/119  decorations -  grid 178x63
[2026-08-28T13:11:08Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 222us  skipped 240/240  total 375us/119  frame 484us/118  upload 0us/119  backgrounds 163us/119  glyphs 212us/119  decorations -  grid 178x63
[2026-08-28T13:11:09Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 192us  skipped 240/240  total 228us/119  frame 326us/118  upload 0us/119  backgrounds 19us/119  glyphs 208us/119  decorations -  grid 178x63
[2026-08-28T13:11:09Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 222us  skipped 240/240  total 388us/119  frame 500us/118  upload 0us/119  backgrounds 169us/119  glyphs 218us/119  decorations -  grid 178x63
[2026-08-28T13:11:10Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 214us  skipped 240/240  total 236us/119  frame 336us/118  upload 0us/119  backgrounds 20us/119  glyphs 215us/119  decorations -  grid 178x63
[2026-08-28T13:11:11Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 224us  skipped 240/240  total 379us/119  frame 483us/118  upload 0us/119  backgrounds 166us/119  glyphs 211us/119  decorations -  grid 178x63
[2026-08-28T13:11:11Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 228us  skipped 240/240  total 232us/119  frame 333us/118  upload 0us/119  backgrounds 20us/119  glyphs 212us/119  decorations -  grid 178x63
[2026-08-28T13:11:12Z INFO  alacritree::gpu_timing] gpu grid [bg always], 240 frames: submit 246us  skipped 240/240  total 413us/119  frame 531us/118  upload 0us/119  backgrounds 191us/119  glyphs 221us/119  decorations -  grid 178x63
[2026-08-28T13:11:13Z INFO  alacritree::gpu_timing] gpu grid [bg gated], 240 frames: submit 140us  skipped 240/240  total 229us/119  frame 329us/118  upload 0us/119  backgrounds 20us/119  glyphs 207us/119  decorations -  grid 178x63
